"","Mittelwert","CI (unten)","CI (oben)","Name","Fraktion","Kommission"
"1070",-10.5485106206876,-11.4008326814298,-9.7015078602478,"Nordmann Roger","S","SiK"
"1071",-10.4151760072709,-13.8935836027726,-7.72466326469324,"Tornare Manuel","S","SiK"
"1072",-10.4012217247125,-13.920624333858,-7.73720289645237,"Maire Jacques-Andr\'e","S","SiK"
"1073",-10.2701323784519,-13.6800368025583,-7.58954655983461,"Piller Carrard Val\'erie","S","SiK"
"1074",-10.1411498068637,-13.5662506867679,-7.5800020481857,"Fridez Pierre-Alain","S","SiK"
"1075",-10.0683684533732,-13.5470771498892,-7.37860026963902,"Kiener Nellen Margret","S","SiK"
"1076",-10.0299366690153,-13.4714699659538,-7.46113391300288,"Marti Min Li","S","SiK"
"1077",-9.86542916663221,-13.4687146698876,-7.21578964831975,"Ruiz Rebecca Ana","S","SiK"
"1078",-9.84233313817811,-13.1404879487568,-7.31874424343027,"Naef Martin","S","SiK"
"1079",-9.81768034912699,-13.2820572587194,-7.23067724865336,"Munz Martina","S","SiK"
"1080",-9.76898498992055,-12.9540748881399,-7.36745816111874,"Meyer Mattea","S","SiK"
"1081",-9.62413469957749,-14.638058440903,-5.77236171224904,"Bendahan Samuel","S","SiK"
"1082",-9.46667730237852,-12.5672064143298,-7.10186484585593,"Tsch\""app\""at Alexander","S","SiK"
"1083",-9.42560809767059,-12.5425947299913,-6.9970999821379,"Aebischer Matthias","S","SiK"
"1084",-9.38720553849526,-12.4455276042988,-7.05256802193662,"Masshardt Nadine","S","SiK"
"1085",-9.36540092184087,-12.3572560054318,-7.0039261719698,"Jans Beat","S","SiK"
"1086",-9.28626030055745,-13.0934376391846,-6.40579928329675,"Steiert Jean-Fran\c cois","S","SiK"
"1087",-9.25393558876213,-12.1149053332351,-6.99188196090966,"Heim Bea","S","SiK"
"1088",-9.0589552656835,-12.1171567732618,-6.71094801326526,"Guldimann Tim","S","SiK"
"1089",-8.7097396140125,-11.2902031922002,-6.6071192063696,"Allemann Evi","S","SiK"
"1090",-8.68480898370556,-11.2590778468266,-6.72014060111931,"Seiler Graf Priska","S","SiK"
"1091",-8.67340837637478,-12.603528282089,-5.77815118328273,"Schneider Sch\""uttel Ursula","S","SiK"
"1092",-8.4463068577858,-11.8307640435548,-5.77426923672466,"Gallad\'e Chantal","S","SiK"
"1093",-8.37793633502478,-10.5958264754827,-6.55263662225985,"Fricker Jonas","G","SiK"
"1094",-8.24556733252348,-10.4662273148304,-6.44505642291541,"de la Reussille Denis","G","SiK"
"1095",-7.93422597431298,-9.978322443825,-6.2109877927406,"Girod Bastien","G","SiK"
"1096",-7.80349130053432,-9.68654719145094,-6.23700790710561,"Mazzone Lisa","G","SiK"
"1097",-7.76608057638885,-9.68709670889301,-6.12883909888768,"Thorens Goumaz Ad\`ele","G","SiK"
"1098",-7.62772990984844,-9.35422195326035,-6.12141489281976,"Rytz Regula","G","SiK"
"1099",-7.45753261750394,-9.15223311399944,-5.96538659961344,"Gl\""attli Balthasar","G","SiK"
"1100",-7.27181693082843,-8.98474617614679,-5.80818490584397,"Schelbert Louis","G","SiK"
"1101",-7.15917768036458,-11.7951287974154,-3.83698228437366,"K\""alin Ir\`ene","G","SiK"
"1102",-7.09618574381684,-8.68818732631758,-5.71119807143067,"Arslan Sibel","G","SiK"
"1103",-7.09598039155846,-8.70593948883134,-5.70886665826246,"Graf Maya","G","SiK"
"1104",-6.84726412179953,-8.37414801405374,-5.50798160607729,"H\""asler Christine","G","SiK"
"1105",-6.67648333927795,-8.52889626811615,-5.03158527319517,"Br\'elaz Daniel","G","SiK"
"1106",-6.55946815559274,-8.12880954900973,-5.20532675896108,"Graf-Litscher Edith","S","SiK"
"1107",-4.63974982175101,-5.80445599221799,-3.55408905888901,"B\""aumle Martin","GL","SiK"
"1108",-4.46570271094302,-5.61911858058642,-3.39131126853179,"Bertschy Kathrin","GL","SiK"
"1109",-4.33230344819328,-5.33290095798756,-3.36045979532891,"Moser Tiana Angelina","GL","SiK"
"1110",-4.30718647375871,-5.36426828317894,-3.28947800460107,"Chevalley Isabelle","GL","SiK"
"1111",-4.22166036875512,-5.23489064824119,-3.23391323061518,"Weibel Thomas","GL","SiK"
"1112",-4.1242698595166,-5.1272395377395,-3.16976306877406,"Grossen J\""urg","GL","SiK"
"1113",-4.11634019393105,-5.15794572072589,-3.10225037819204,"Flach Beat","GL","SiK"
"1114",-3.85623534175975,-6.25788390645674,-1.58069099398515,"Gugger Niklaus-Samuel","C","SiK"
"1115",-2.49265528306638,-4.4156040628569,-0.533697629549479,"Siegenthaler Heinz","BD","SiK"
"1116",-2.26676291115073,-3.91459518427266,-0.45049058352622,"Jositsch Daniel","S","SiK"
"1117",-2.15101778901921,-3.11110565913273,-1.10633138665986,"Streiff-Feller Marianne","C","SiK"
"1118",-2.01119866061998,-3.56497972860842,-0.365613904971374,"Markwalder Christa","RL","SiK"
"1119",-1.87984645933001,-2.99062288296324,-0.757694644456091,"Ingold Maja","C","SiK"
"1120",-1.67335427299654,-2.66938822448467,-0.594720357334024,"Quadranti Rosmarie","BD","SiK"
"1121",-1.0555062077653,-2.11430895057535,0.0612909503030536,"Campell Duri","BD","SiK"
"1122",-1.01339907498076,-2.1930498956091,0.250034212669222,"Landolt Martin","BD","SiK"
"1123",-0.839218459162623,-2.04167924774816,0.504406185041644,"Schmid-Federer Barbara","C","SiK"
"1124",-0.697731767639292,-1.87634738929909,0.60069179202247,"Guhl Bernhard","BD","SiK"
"1125",-0.510293842741349,-1.73722089491112,0.856881672750342,"Hess Lorenz","BD","SiK"
"1126",-0.25680171593188,-1.49388691575489,1.13361495250791,"Wehrli Laurent","RL","SiK"
"1127",0.00286317919153767,-1.24954923629241,1.3370620687733,"Genecand Beno\^it","RL","SiK"
"1128",0.0029333131368503,-1.18525396730458,1.33352414975446,"Jauslin Matthias Samuel","RL","SiK"
"1129",0.00787002224606859,-1.36979792051405,1.51481471387624,"Sauter Regine","RL","SiK"
"1130",0.0506498770748625,-2.58293609256876,2.9249465750703,"Egger Thomas","C","SiK"
"1131",0.088784443134994,-1.18164808491315,1.49526095087238,"Walti Beat","RL","SiK"
"1132",0.0922885126086097,-1.35683147460404,1.75993427787719,"Grunder Hans","BD","SiK"
"1133",0.195418913545012,-1.13628241325912,1.71299604388719,"Derder Fathi","RL","SiK"
"1134",0.205505771255142,-1.27903280769384,1.89794824503062,"Feller Olivier","RL","SiK"
"1135",0.228870256122082,-1.13421538648377,1.71813989251996,"Riklin Kathy","C","SiK"
"1136",0.260773608086815,-1.072963406213,1.68670366875133,"Fluri Kurt","RL","SiK"
"1137",0.269658077489561,-1.05923689384373,1.71500849461584,"Eichenberger-Walther Corina","RL","SiK"
"1138",0.384900907399675,-1.01615838741986,1.86827471039506,"Eymann Christoph","RL","SiK"
"1139",0.490515642495883,-0.882670263415882,2.00372402846857,"Hiltpold Hugues","RL","SiK"
"1140",0.518373897274826,-0.835218313231485,1.97351153942682,"Wasserfallen Christian","RL","SiK"
"1141",0.524640715643475,-0.836147350699605,2.03173097419531,"Nantermod Philippe","RL","SiK"
"1142",0.564795141258195,-0.8101297164856,2.08765358394364,"Borloz Fr\'ed\'eric","RL","SiK"
"1143",0.56718419431836,-0.976197408316454,2.28042510995877,"Cassis Ignazio","RL","SiK"
"1144",0.575050689011096,-1.41549887007892,2.76951928638614,"Gasche Urs","BD","SiK"
"1145",0.60159170906293,-0.789239995692773,2.13768376879228,"Barazzone Guillaume","C","SiK"
"1146",0.616138760403608,-0.706422888366294,2.09008274505502,"Bauer Philippe","RL","SiK"
"1147",0.625089395156007,-0.886551832250982,2.25647792032262,"Merlini Giovanni","RL","SiK"
"1148",0.651836846759895,-0.836026151696924,2.25196848571246,"de Buman Dominique","C","SiK"
"1149",0.698609143038167,-0.608466976325175,2.09986863994344,"Humbel Ruth","C","SiK"
"1150",0.708746309665043,-0.752018026774113,2.31376388195473,"G\""ossi Petra","RL","SiK"
"1151",0.772598749445967,-0.610415566890438,2.2983860317812,"L\""uscher Christian","RL","SiK"
"1152",0.809480083783622,-0.5710741681971,2.27681654896941,"M\""uller Walter","RL","SiK"
"1153",0.839768051274069,-0.646279879450915,2.43982360378511,"Schilliger Peter","RL","SiK"
"1154",0.927941039453426,-0.714802035469448,2.69050117892752,"M\""uller-Altermatt Stefan","C","SiK"
"1155",0.938662084279191,-2.09339518121594,4.43745130744186,"Cattaneo Rocco","RL","SiK"
"1156",0.939084646237172,-0.466930922240611,2.47605959307253,"Romano Marco","C","SiK"
"1157",0.956230860418124,-0.41304814979935,2.51201617355039,"Schneider-Schneiter Elisabeth","C","SiK"
"1158",0.957367862925642,-2.01852217674384,4.43838419842929,"Brunner Hansj\""org","RL","SiK"
"1159",0.977471439917382,-0.50563184821247,2.59763124049246,"Hess Hermann","RL","SiK"
"1160",0.999621611874696,-0.623248551646645,2.76165380606426,"Bigler Hans-Ulrich","RL","SiK"
"1161",1.00056854725649,-1.53942289593386,4.05136109993951,"Noser Ruedi","RL","SiK"
"1162",1.00443593106343,-0.398098847631324,2.49842734749607,"Dobler Marcel","RL","SiK"
"1163",1.00539221840893,-0.53670358618561,2.73222795644089,"Moret Isabelle","RL","SiK"
"1164",1.01374385537865,-0.399782477056906,2.6029590735097,"Gm\""ur Alois","C","SiK"
"1165",1.03119556617676,-0.36034679161868,2.55304207794986,"Glanzmann-Hunkeler Ida","C","SiK"
"1166",1.03958107038906,-0.377072182669265,2.56219308129014,"Marchand-Balet G\'eraldine","C","SiK"
"1167",1.04672557947213,-0.368152706322029,2.57661127952835,"Gschwind Jean-Paul","C","SiK"
"1168",1.04737000926356,-0.400367552355949,2.59422276149156,"Bulliard-Marbach Christine","C","SiK"
"1169",1.05443470037198,-0.399655877725055,2.61615475695819,"Gm\""ur-Sch\""onenberger Andrea","C","SiK"
"1170",1.06086578023204,-0.359431246663211,2.67839821367625,"Schneeberger Daniela","RL","SiK"
"1171",1.1077918279219,-0.413624454087598,2.75693118111739,"B\'egl\'e Claude","C","SiK"
"1172",1.11224278708935,-0.344896736232648,2.71459377660744,"Bourgeois Jacques","RL","SiK"
"1173",1.11803460682354,-0.407174663386741,2.78254653408863,"Ammann Thomas","C","SiK"
"1174",1.1557200098485,-0.34890978941225,2.81885135835643,"Amherd Viola","C","SiK"
"1175",1.17116019819862,-0.267815329254681,2.74945287169156,"Ritter Markus","C","SiK"
"1176",1.17724636943904,-0.256876373192105,2.74009428156334,"Regazzi Fabio","C","SiK"
"1177",1.19603835317574,-0.244774102792197,2.78648258644447,"Vogler Karl","C","SiK"
"1178",1.21068937136994,-0.401200413446293,2.95748284539447,"Pfister Gerhard","C","SiK"
"1179",1.2520830349257,-0.221774447066869,2.87246675371534,"Candinas Martin","C","SiK"
"1180",1.35361987219672,-0.241287618938031,3.02103204755919,"F\""assler Daniel","C","SiK"
"1181",1.39492145205173,-0.0867246110972584,2.98515198512787,"B\""uchler Jakob","C","SiK"
"1182",1.39686300496179,-0.20184397277567,3.11312939684368,"Fiala Doris","RL","SiK"
"1183",1.45952635305042,-0.11358794877523,3.16874259955551,"Lohr Christian","C","SiK"
"1184",1.50259641374673,-0.128712758897537,3.25612071894611,"Buttet Yannick","C","SiK"
"1185",1.59944740059846,0.0244805200358496,3.35508760160632,"Pezzatti Bruno","RL","SiK"
"1186",1.63862704658242,-0.207446039832433,3.68566210981343,"Schmidt Roberto","C","SiK"
"1187",1.77675992214077,0.264806894968528,3.42047454923162,"Burkart Thierry","RL","SiK"
"1188",1.78812761672689,0.275903864861743,3.47205995715833,"M\""uller Leo","C","SiK"
"1189",2.02379644880924,0.414504495877686,3.65283756554274,"Vitali Albert","RL","SiK"
"1190",2.81152715006195,1.09068796859449,4.5734025097509,"Portmann Hans-Peter","RL","SiK"
"1191",6.48072105434105,2.48918765454271,11.716309130436,"Parmelin Guy","V","SiK"
"1192",6.62982459566284,2.19420663924213,11.9674598245376,"Gutjahr Diana","V","SiK"
"1193",7.33636743775678,4.81061483905567,10.3510108640232,"Reimann Lukas","V","SiK"
"1194",7.4583203278515,6.6428037808188,8.29804728172372,"Aeschi Thomas","V","SiK"
"1195",7.88716719610231,4.41939648571743,12.373874505966,"Stahl J\""urg","V","SiK"
"1196",7.96961055145216,5.12843389839969,11.503791275605,"Stamm Luzi","V","SiK"
"1197",7.98037193984298,5.13418086596905,11.727663834119,"K\""oppel Roger","V","SiK"
"1198",8.1714927626842,5.19028474968654,11.8627497909039,"Hurter Thomas","V","SiK"
"1199",8.60632457765127,5.68945655147285,12.3115461125516,"M\""uller Thomas","V","SiK"
"1200",9.55277168699258,6.01768823778239,13.8295500146963,"Giezendanner Ulrich","V","SiK"
"1201",9.61191721813561,6.20985580427772,13.981825060239,"Amaudruz C\'eline","V","SiK"
"1202",9.72296120570395,6.07440301457645,14.3857570752817,"Heer Alfred","V","SiK"
"1203",9.72607557611761,6.05758689045618,14.5022374268664,"Reimann Maximilian","V","SiK"
"1204",9.80500450173092,6.18622544986533,14.3476523934666,"Rime Jean-Fran\c cois","V","SiK"
"1205",9.9447799193939,6.1381924998588,14.8561838318543,"Egloff Hans","V","SiK"
"1206",10.0087689799091,6.49494054587146,14.5446032190534,"Glarner Andreas","V","SiK"
"1207",10.0291951669921,6.49602367268204,14.6851974906164,"Martullo-Blocher Magdalena","V","SiK"
"1208",10.0448808813455,6.35582872117592,14.6461283970456,"Estermann Yvette","V","SiK"
"1209",10.0571761058819,6.45665399635444,14.6954645861476,"Rutz Gregor","V","SiK"
"1210",10.0689497358464,6.32122362320499,14.9513508623973,"Geissb\""uhler Andrea Martina","V","SiK"
"1211",10.0763074521954,6.56146409116657,14.6103034545394,"Gr\""uter Franz","V","SiK"
"1212",10.0967114334683,6.66357303939471,14.6144414335019,"von Siebenthal Erich","V","SiK"
"1213",10.0972716650756,6.59541614209521,14.3938404914104,"B\""uhler Manfred","V","SiK"
"1214",10.1048330782021,6.43686413427711,15.0086341909426,"Quadri Lorenzo","V","SiK"
"1215",10.1155176229264,6.58728916223327,14.4851569031888,"Amstutz Adrian","V","SiK"
"1216",10.1185142525395,6.65364354023053,14.5964199937082,"Fl\""uckiger-B\""ani Sylvia","V","SiK"
"1217",10.1273532906828,6.60685742512685,14.5709778472821,"Knecht Hansj\""org","V","SiK"
"1218",10.129958000862,6.67001036503206,14.5142603332036,"Chiesa Marco","V","SiK"
"1219",10.1391067421248,6.63878951301225,14.5572165951952,"Schwander Pirmin","V","SiK"
"1220",10.1515140427225,6.57004887790911,14.6622926951905,"R\""osti Albert","V","SiK"
"1221",10.1545491569949,6.60842541126049,14.5951015752237,"Hess Erich","V","SiK"
"1222",10.1598243881929,6.61820484457042,14.668045136058,"Rickli Natalie","V","SiK"
"1223",10.1633068450189,6.63071634651624,14.8510393790472,"Burgherr Thomas","V","SiK"
"1224",10.1731659174899,6.65779641906107,14.6098438149969,"Wobmann Walter","V","SiK"
"1225",10.250716612941,6.55411527900769,15.0535165414728,"Walter Hansj\""org","V","SiK"
"1226",10.2574171377635,6.42033778583967,15.1802985583966,"Glauser-Zufferey Alice","V","SiK"
"1227",10.4018475435329,6.68904648182429,15.2746514621252,"Keller Peter","V","SiK"
"1228",10.4032842549911,6.63816175642605,15.2547942316883,"Nicolet Jacques","V","SiK"
"1229",10.464016407375,6.86605285965105,15.2598052489195,"Aebi Andreas","V","SiK"
"1230",10.4724759452142,6.78280810363828,15.1899364635183,"Grin Jean-Pierre","V","SiK"
"1231",10.4859711033983,6.79315813932349,15.3253953462833,"Addor Jean-Luc","V","SiK"
"1232",10.5140929244937,6.63755823571118,15.4408587899796,"Buffat Micha\""el","V","SiK"
"1233",10.5252396465527,6.81716529344254,15.2483327825732,"Herzog Verena","V","SiK"
"1234",10.5360242872198,6.82107011849193,15.2095917232486,"Vogt Hans-Ueli","V","SiK"
"1235",10.5618711976595,6.90477161474103,15.3759512625898,"Frehner Sebastian","V","SiK"
"1236",10.5620938824101,6.90524419961716,15.1728922347834,"B\""uchel Roland Rino","V","SiK"
"1237",10.5676713012793,6.69422715646369,15.4110783011053,"Nidegger Yves","V","SiK"
"1238",10.5683910053754,6.87883943777324,15.2183811189491,"Matter Thomas","V","SiK"
"1239",10.5908356989872,6.84221952222069,15.2461958086838,"Dettling Marcel","V","SiK"
"1240",10.6130195809281,6.8270640168442,15.411942559875,"Walliser Bruno","V","SiK"
"1241",10.6298493615624,6.90646825680304,15.411427798757,"Brand Heinz","V","SiK"
"1242",10.6306097405302,6.90640788862759,15.5582297409743,"Hausammann Markus","V","SiK"
"1243",10.6318044006688,6.92135634456189,15.2577022185139,"de Courten Thomas","V","SiK"
"1244",10.6326168958585,6.95814289130495,15.4193356770915,"Zuberb\""uhler David","V","SiK"
"1245",10.6345695632222,6.96791438298956,15.3351000845496,"Imark Christian","V","SiK"
"1246",10.6425765884423,6.98308753896261,15.3373710983372,"Clottu Raymond","V","SiK"
"1247",10.648016560802,6.95345422920639,15.4679175412957,"Salzmann Werner","V","SiK"
"1248",10.6630175057575,6.98064930180946,15.4296484094398,"M\""uri Felix","V","SiK"
"1249",10.6730881449093,6.97496379199436,15.592433833215,"Ruppen Franz","V","SiK"
"1250",10.6732586895419,6.99634057033593,15.5924098910504,"Keller-Inhelder Barbara","V","SiK"
"1251",10.6825225086944,6.83808819841273,15.4804933451977,"Brunner Toni","V","SiK"
"1252",10.6855176236526,6.90894683982167,15.4845546719231,"Steinemann Barbara","V","SiK"
"1253",10.6860168822108,7.02584719542619,15.5211883560972,"Page Pierre-Andr\'e","V","SiK"
"1254",10.6869453588415,7.02106912298439,15.5133238822532,"Tuena Mauro","V","SiK"
"1255",10.6895559977707,6.92215741415792,15.4336796275243,"Sollberger Sandra","V","SiK"
"1256",10.6954866805334,6.84818074676487,15.4535541364994,"Zanetti Claudio","V","SiK"
"1257",10.6996906324115,6.91327183955357,15.6761943115597,"Pieren Nadja","V","SiK"
"1258",10.7004286910386,6.90787519772326,15.5066761711887,"Golay Roger","V","SiK"
"1259",10.7009056150955,6.92753737567664,15.4976688673732,"Pantani Roberta","V","SiK"
"1260",10.719387591353,6.89883913507657,15.6007392914687,"Arnold Beat","V","SiK"
"1261",-10.9952331744097,-14.3932471101536,-8.24073380104256,"Piller Carrard Val\'erie","S","SPK"
"1262",-10.9932525427334,-14.4880039132241,-8.26205095206597,"Allemann Evi","S","SPK"
"1263",-10.9768782711783,-14.4131921711941,-8.22208583460245,"Friedl Claudia","S","SPK"
"1264",-10.9733691564385,-14.4280432645593,-8.23016490512926,"Hadorn Philipp","S","SPK"
"1265",-10.9692278574264,-14.2825006266888,-8.28155197302916,"Munz Martina","S","SPK"
"1266",-10.832032731168,-14.095744045639,-8.24383464712825,"Kiener Nellen Margret","S","SPK"
"1267",-10.8059899272147,-14.132197424494,-8.22362875397472,"Masshardt Nadine","S","SPK"
"1268",-10.7933206988577,-14.0725286158915,-8.12876416532277,"Ruiz Rebecca Ana","S","SPK"
"1269",-10.7889965288862,-14.1679551292816,-8.13988220416944,"Jans Beat","S","SPK"
"1270",-10.7799939226916,-14.1356089847104,-8.12251595530033,"Fehlmann Rielle Laurence","S","SPK"
"1271",-10.7283051321319,-14.0700078719116,-8.01456547538692,"Birrer-Heimo Prisca","S","SPK"
"1272",-10.7108698970814,-13.9954411702179,-8.03510160852067,"Semadeni Silva","S","SPK"
"1273",-10.6766846775199,-14.0752318233873,-7.99542856036684,"Heim Bea","S","SPK"
"1274",-10.6528038587219,-13.9729054160759,-8.02155334286593,"Hardegger Thomas","S","SPK"
"1275",-10.6267929621364,-13.9263409549385,-8.02205375640347,"Maire Jacques-Andr\'e","S","SPK"
"1276",-10.6005382900969,-13.9863096340868,-7.95963460369994,"Naef Martin","S","SPK"
"1277",-10.5547285957701,-13.9073653306579,-7.94001997182978,"Schwaab Jean Christophe","S","SPK"
"1278",-10.5318273285261,-13.8153172113067,-7.96235004842732,"Graf-Litscher Edith","S","SPK"
"1279",-10.4730913797855,-13.735722757718,-7.87819972257846,"Reynard Mathias","S","SPK"
"1280",-10.4690839009469,-13.9054815426116,-7.82414785367945,"Gysi Barbara","S","SPK"
"1281",-10.4313107605951,-13.8389256587211,-7.69368050646797,"Feri Yvonne","S","SPK"
"1282",-10.4192711433634,-13.6895567270133,-7.8314835179532,"Seiler Graf Priska","S","SPK"
"1283",-10.4174039650254,-13.6539438370638,-7.87375971190512,"Leutenegger Oberholzer Susanne","S","SPK"
"1284",-10.3449307772417,-13.8012693684271,-7.68251360493345,"Tornare Manuel","S","SPK"
"1285",-10.3116466130962,-13.5925555015071,-7.67436795461871,"Nussbaumer Eric","S","SPK"
"1286",-10.2457537476742,-13.3380555243171,-7.78764013410988,"Barrile Angelo","S","SPK"
"1287",-10.1918655827692,-13.3294177134226,-7.6966673057753,"Wermuth C\'edric","S","SPK"
"1288",-10.1615772932911,-13.2178758804015,-7.6881524813942,"Schenker Silvia","S","SPK"
"1289",-10.0827897019729,-13.1747663423231,-7.55129009414827,"Sommaruga Carlo","S","SPK"
"1290",-10.0807797659908,-13.1463333080059,-7.68414590295683,"Carobbio Guscetti Marina","S","SPK"
"1291",-10.0365102742943,-13.1424102569721,-7.58513259305431,"Guldimann Tim","S","SPK"
"1292",-10.0296490141814,-13.2607951449003,-7.54396394692368,"Meyer Mattea","S","SPK"
"1293",-9.99324261215363,-12.9855161228483,-7.60197247727106,"Aebischer Matthias","S","SPK"
"1294",-9.97768205212141,-13.1195323723491,-7.46791858631887,"Tsch\""app\""at Alexander","S","SPK"
"1295",-9.97669069061968,-12.9386329652993,-7.48569381736325,"Marra Ada","S","SPK"
"1296",-9.83951918943087,-12.8123787953365,-7.41783681341676,"Badran Jacqueline","S","SPK"
"1297",-9.77140326787389,-13.4558080263079,-6.76633772122187,"Schneider Sch\""uttel Ursula","S","SPK"
"1298",-9.61841230912133,-13.1332420417953,-6.99668475020237,"Fridez Pierre-Alain","S","SPK"
"1299",-9.57630373716363,-12.4066499478609,-7.27498133264169,"Gallad\'e Chantal","S","SPK"
"1300",-8.99223969000545,-12.3707583069781,-6.44546786471432,"Amarelle Cesla","S","SPK"
"1301",-8.99068475611176,-12.3745021523681,-6.41096908804461,"Steiert Jean-Fran\c cois","S","SPK"
"1302",-8.86561521314307,-11.3953982975567,-6.83022469916243,"Marti Min Li","S","SPK"
"1303",-8.83368112728427,-11.3943176036774,-6.82113933306689,"Arslan Sibel","G","SPK"
"1304",-8.58213613128925,-12.2260419879089,-5.61636296394844,"Bendahan Samuel","S","SPK"
"1305",-8.55341588766289,-10.6795706739211,-6.70875247423029,"Mazzone Lisa","G","SPK"
"1306",-8.54953179852508,-11.2001828065945,-6.44615720224396,"Fricker Jonas","G","SPK"
"1307",-8.5278868883384,-10.7936427603044,-6.68789818902664,"Schelbert Louis","G","SPK"
"1308",-8.39044007421643,-10.5393203805276,-6.59085327974085,"de la Reussille Denis","G","SPK"
"1309",-8.38161484112728,-10.6042850076727,-6.50475549732497,"Rytz Regula","G","SPK"
"1310",-8.34342256919953,-10.4973644856567,-6.53348894233113,"Graf Maya","G","SPK"
"1311",-8.31724296454904,-10.4195551174003,-6.581307041144,"Thorens Goumaz Ad\`ele","G","SPK"
"1312",-8.31328230663406,-10.5048573749666,-6.48368039210116,"H\""asler Christine","G","SPK"
"1313",-8.17443754795712,-10.394888858531,-6.31926782840666,"Pardini Corrado","S","SPK"
"1314",-8.11694166805926,-10.0987052464975,-6.40453451033827,"Gl\""attli Balthasar","G","SPK"
"1315",-7.44185186040181,-9.44852944797933,-5.75412340382022,"Br\'elaz Daniel","G","SPK"
"1316",-6.98349077526403,-8.65513547155908,-5.55974966104718,"Girod Bastien","G","SPK"
"1317",-6.88726890814127,-9.80169380982854,-4.44622309687696,"K\""alin Ir\`ene","G","SPK"
"1318",-6.20894507262523,-6.83993199961637,-5.59019549955569,"Nordmann Roger","S","SPK"
"1319",-4.62986565596406,-5.73199698442776,-3.5936119535211,"Moser Tiana Angelina","GL","SPK"
"1320",-4.54978540900473,-5.6302981521588,-3.50495370159709,"Bertschy Kathrin","GL","SPK"
"1321",-4.49478839309554,-5.55281496702306,-3.47918821666882,"Grossen J\""urg","GL","SPK"
"1322",-4.40052480744872,-5.5336164779337,-3.34898140457619,"B\""aumle Martin","GL","SPK"
"1323",-4.39994438138385,-5.45022748396796,-3.43261551206882,"Flach Beat","GL","SPK"
"1324",-4.3992732304184,-5.44684013918927,-3.45408074106937,"Weibel Thomas","GL","SPK"
"1325",-4.24281795406335,-5.29923840083968,-3.23833798265266,"Chevalley Isabelle","GL","SPK"
"1326",-3.84887895008131,-8.58168903230457,0.427797248377164,"Jositsch Daniel","S","SPK"
"1327",-2.78451494380875,-3.71882451845534,-1.88020019990997,"Quadranti Rosmarie","BD","SPK"
"1328",-2.77523952826366,-3.69152757606735,-1.88322259734586,"Streiff-Feller Marianne","C","SPK"
"1329",-2.69691144922562,-3.67995129172176,-1.77112379885372,"Ingold Maja","C","SPK"
"1330",-2.50053505988177,-4.46863300757794,-0.473850634435811,"Gugger Niklaus-Samuel","C","SPK"
"1331",-1.82662511909537,-2.69199272968638,-0.988404762101174,"Landolt Martin","BD","SPK"
"1332",-1.76547508877643,-2.68086787006555,-0.881866931834111,"Schmid-Federer Barbara","C","SPK"
"1333",-1.61193470712404,-2.43937801920655,-0.787295481232146,"Campell Duri","BD","SPK"
"1334",-1.44062520497386,-3.23761824151047,0.409343338398687,"Siegenthaler Heinz","BD","SPK"
"1335",-1.31378121565942,-2.19939995246395,-0.485489388316457,"Hess Lorenz","BD","SPK"
"1336",-1.29609683859634,-2.09873091805622,-0.492117067798338,"Fluri Kurt","RL","SPK"
"1337",-1.21242572594801,-2.03841497456518,-0.39719573238968,"Guhl Bernhard","BD","SPK"
"1338",-1.16766655069396,-2.00392451038408,-0.338426717957919,"Derder Fathi","RL","SPK"
"1339",-1.08177497865145,-2.02301597009538,-0.177028884498778,"Gasche Urs","BD","SPK"
"1340",-1.05729499120284,-1.89291560053521,-0.232065037810905,"Moret Isabelle","RL","SPK"
"1341",-0.890404577115101,-1.73066309364036,-0.0650079556714296,"Nantermod Philippe","RL","SPK"
"1342",-0.789643821475968,-1.62305839768683,0.0128801028467542,"Wehrli Laurent","RL","SPK"
"1343",-0.72055146517358,-1.59285344889704,0.123731887083011,"Riklin Kathy","C","SPK"
"1344",-0.715980545645204,-1.57696267633327,0.139218545065701,"Eymann Christoph","RL","SPK"
"1345",-0.645179466432666,-1.44083651856195,0.119151378526213,"Walti Beat","RL","SPK"
"1346",-0.60275636142806,-1.53463313102778,0.251960122972296,"de Buman Dominique","C","SPK"
"1347",-0.599584165642186,-1.42498069760755,0.204719497374068,"Cassis Ignazio","RL","SPK"
"1348",-0.579250283292186,-1.39495314592944,0.230217240790269,"Feller Olivier","RL","SPK"
"1349",-0.554658987937689,-1.35705061453035,0.239827607085857,"Hiltpold Hugues","RL","SPK"
"1350",-0.528548628527535,-4.73465771469222,4.10866110617707,"Noser Ruedi","RL","SPK"
"1351",-0.513098790719507,-1.30431397153425,0.243077204211755,"Bourgeois Jacques","RL","SPK"
"1352",-0.476312573691255,-1.27405674701878,0.307102137084666,"Sauter Regine","RL","SPK"
"1353",-0.469962930601186,-1.35725445805001,0.382407377294031,"Borloz Fr\'ed\'eric","RL","SPK"
"1354",-0.42028284520123,-1.20383471913311,0.337423719987916,"Eichenberger-Walther Corina","RL","SPK"
"1355",-0.417704216599239,-1.19656417458264,0.336976443710505,"Jauslin Matthias Samuel","RL","SPK"
"1356",-0.406049475545464,-1.52485746486159,0.70657879482898,"Markwalder Christa","RL","SPK"
"1357",-0.264071314017503,-1.22188307612294,0.680714646290044,"Grunder Hans","BD","SPK"
